,nice movie show middle class family problem fantastic wail,0
,nice entertain movie thi type movie verie,1
,entertain movie johny lever hie,1
,comedie film reality show,0
,thi movie comedie nice good,1
,thi movie comedie govinda vimla nice act,0
,movie,0
,verie nice verie popular,1
,forever entertain picture joie time,1
,doubt male part success female huddle,1
,verie movie,0
,excel movie,1
,nice movie worth watch,1
,verie entertain,1
,comedie movie,0
,nice movie,1
,love thi movie,1
,nice movie,1
,nice movie,1
,good night,1
,favourite song,1
,verie nice movie,1
,super movie,1
,awsm movie,0
,nice comdy joney lever thi film,1
,full family entertain,1
,full comedie,0
,watch woman empower movie,1
,al financial problem middle class family,0
,verie impress act hero tempo till minute dirty works choose work clear direction technical side worth mentioning watchable movie rated /,1
,yesterday search rate bollywood movie found % act rajeev great job bollywood movie rate movie watch aamir rajeev khandelwal shahid rajkummar rao,1
,aamir movie shake movie conscience man beautifully write execute protagonist antagonist give tower performance thriller love person watch thi citizen intuitively,1
,movie total rajeev khandelwal' shoulder justify hie role verie decent naturally verie good direction hat directors produce make,0
,fabulous act rajeev khandelwal thi movie show true face islami mullas & lead innocent person silly interest islam,0
,watch aamir execute movie verie good act rajiv khandelwal nice watch ****,1
,' worth watch movie act gajraj rao rajeev khandelwal love special woman aamir ali find hie suitcase,1
,good perform rajeev khandelwal indian viewer courage movie film maker great movies,1
,indian movie direction full suspense fear great,0
,rajeev khandelwal rubbish tie copy liam neeson' commute lin farrell' bruges verie verie rubbish film world,0
,im huge fan rajiv fail make prise thruogh movie awesome verie good,1
,masterpiece india proud make make,1
,movie superb talent rajiv khandelwal thi movie things learn thi movie,1
,verie good movie nice natural@ script direct awesome,1
,lot thing learn thi movie love thi movie,1
,good job rajeev khandelwal good actor,1
,master piece bollywood total mind blow thrill,1
,ding mind blowing verie rate diamond movie bollywood,0
,great movie show patriot nation,1
,great movie great perform,1
,terrify film power message,0
,cinematic masterpiece watch,1
,rajeev khandelwal charm handsome boil,0
,taut thriller watch time,0
,thi movie masterpiece,1
,act rajeev ji,0
,great film cite turn,1
,good movie,1
,movie,0
,switch brains thriller,0
,word,0
,,0
,chat patta movie call thora twist hail thora mazaa hail thora masti aur thoraa thriller total pack job good movie,1
,criticks time give bad view thi movie sail double roles double song dialouges floop day aankhen biggest blockbuster year complete day theater,0
,' movie aankhen movie david dhawan,1
,highly explosive action comedy thi film lot,0
,hilarious action movie amaze starcast awesome climax,1
,excel movie govinda actor cinema,1
,nice movie time favorite time,1
,time favorite movie & entertainment😻🎊🎈🎭,1
,govinda hie actor love sir,1
,drama movie,0
,nice lot suspense thrill,1
,love chunky stand,0
,aankhen movie govinds,0
,verie nice movie song,1
,verie good movie script,0
,excel movie,1
,childhood memory,0
,govinda actor good dancer,1
,awesome movie,1
,movie,0
,emo_pos emo_pos emo_pos emo_pos emo_pos 💐emo_pos emo_pos govinda usual verie versatile unbeatable,1
,movie world,0
,awesome movie,1
,good movie,1
,verie good movie,1
,nice movie,1
,nice movie,1
,nice movie,1
,nice movie,1
,nice movie,1
,verie verie nice movie,1
,verie verie nice movie,1
,superub great fantstico,1
,favorite movie,1
,east west govida,0
,good morning,1
,govinda,0
,verie verie verie verie verie nice film,1
,' brilliant cult classic govinda movie,1
,verie good movie,1
,verie nice movie,1
,nyc movieemo_pos favourite😘,1
,mast drama movie hail,0
,thi movie,0
,gautam kumar,0
,thi film verie nicefull,1
,govindaemo_pos 💋,1
,crime drama huge actor character nail role rate movie make bollywood,0
,thi movie favourite movie list watch thi movie feel watch time,1
,madhur bhandarkar surprisingly good job special cast yr release joie watch,0
,action movie indian film history,0
,movie character good specially sunil shetty,1
,' time favourite movie //,1
,nice film akkisir suit thees type roll,1
,good movie great cast,1
,nice work akshay suniel sir,1
,excel movie,1
,verie nice move nice story,1
,nice movie,1
,thi movie complete tym watch thi movie internet,0
,mind blow movie,0
,ak,0
,aal,0
,movie,0
,mast movie,0
,time watch movie,0
,watch thi movie times,0
,action movie,0
,al mafia character "pathan",0
,' verie fantastic movie hr super star mind blow sinner awesome fantastic fabulous historic epic marvellous lts rock,1
,katharnak movie love verie great music king himesh reshammiya favorite,1
,bad find happy due danger songs watch write thi julie pleas,0
,himesh hie song love movie fantastic,1
,aapka suroor love movie wonderful movie nice jodi himesh $$ riya,1
,hr movie song favour hero,1
,thi movie song memory childhood,0
,nice movie music awesome hr,1
,himesh sir verie good music rector,1
,nice movie apka sorur,1
,awesome movie mst bhai,1
,excel movie,1
,favorite song,1
,love thi song,1
,love movie song,1
,love movie,1
,great movie hr,1
,verie nice good,1
,good song,1
,song,0
,thi song,0
,verie fantastic movie,1
,' smile sweet hansika ji ',1
,nice film,1
,good time,1
,music awesome,1
,song ally good,1
,love himesh jaan,1
,verie nice movie,1
,verie nice movie,1
,love hr' sogs,1
,super star,1
,singar,0
,nyc,0
,super singer,0
,fav movie,1
,himesh song,0
,nice painful movie,0
,himesh favarete singer,0
,jakas movie,0
,verie nice movie verie powerful hritik amisha movie movie kaho na pyar hai quest movie,1
,love thi movie ' favorite jodi thei bang,1
,nice movie hrithik ameesha pair superb songs good title track,1
,sail frankly marriage thi movie wife theater forget thi movie samiulla,0
,nice movie ally song awesome,1
,fav jodi hrithik ameesha love thi movie,1
,nyc movei fav jodi hrithik amisha thei concept,1
,verie verie nice movie,1
,love thi movie,1
,nice movie love story,1
,movie flop hrithik act fight,0
,awesome movie surprised flop,1
,nice movie,1
,nice movie,1
,nice film love,1
,song,0
,bng eautiful lovi guess correct word,1
,excel movie,1
,nice movie,1
,beautiful perform,1
,thi song verie,0
,hrithik good,1
,friend,0
,thi movie change society difficult impossible arakshan support virodhi watch thi movies person move arakshan change educe system give equal educe thi movie give good message show al fact society actor verie good role give,0
,amaze movie storyline direct good thei give true message educe system country verie week indian doctor engine give respect wrong mentality nice movie actor act good,0
,(educated general)citizens watch thi movie fine poor educe system reserve policy dirty side educe department movie educe idiots tare zameen par perform amitabh thi decade hie tire career give stars,0
,thi verie heart touch movie movie great watch thi movie thi inspire movie student courage fight brighter future amazing movie emote motivational story true al life thi good wail inspire people thankyou sir make thought movie,1
,movie' aarakshan' true sense thi movie base deny person ache center huge amount monei student class fee give tham fake fear study thuy student join type ache centers ' today' student focus college school thei ache centers,0
,excel movie prakash jha raise thi issue boldly wail eradicate reserve vide equal educe rich poor compete examine equal opportune provide ani discrimination cast creed make provoke movie prakash jha sir,0
,verie verie good film heartily prakash jha sir make thi movie respect teacher suggest respect guruji,1
,reserve step give % justice indian citizen opinion matter thi reserve policy apply financially ward person basil caste comment film give message vide equal educe educe reserve removed,0
,movie aarakhshan emphasis give educe system commercial ache institute reserve system india message give movie remark noteworthy act amitabh sir manoj sir saif ali khan deepika padukone,0
,thi movie thi change view give potential hardwork amitabh saif deepika parteik babar feel bad watch thi movie earlier,0
,movie focuss reservatusons divert audience educe system thei scare debate reservation movie india' educe system movie give star,0
,reserve bring constitute break superior mindset bramnical dominance ' partiality hand give lower class people dry ambedkar competition salute actor filmmaker make film thi 🙏,0
,content lover probable appoint watch tire movie fact ' classic drama ' irfan khan' movie good thing rector make scene realistic ' /,1
,reserve show thi movie mai show movie show true teach win commercial ache institute reservation movie "aarakshan" fool audience,0
,thi movie make prakash jha social issue merit give basil knowledge basil cast religion,1
,thing thi movie show side create huge folks doubt bollywood won' give thi,1
,good movie import reservatusons india jai bc sc st reservations verie import compulsory,1
,sahi cheez maja aa gaya wo scene dekh view wala wo argue wala amity ji quiet,1
,beautifully direct movie education time educe bussiness thi movie good,1
,thi society movie increase man revolution hie heart thi movie give man hie,1
,thi movie fabulous saif ali khan view 😝,1
,' great movie watch,1
,good movie ding movie give satisfaction,0
,amaze movie advice story line direct good,0
,thi movie,0
,launch thi movie,0
,thi movie,0
,average movie deals al issues,0
,mom good day,1
,amaze movie,1
,movie,0
,movie,0
,movie,0
,inspire movie 😊,0
,ally verie sensitive person chance due reserve,1
,verie good movie,1
,moive,0
,excel movie,1
,movie worth watch person watch thi movie,1
,super movie,1
,good movieemo_pos emo_pos,1
,good movie,1
,awesome,1
,watch,0
,stand situate ward class,0
,true story,0
,siddha,0
,thi movie west,0
,story family,0
,enormous great masterpuseces 'wood aashayein hold posit top list accord emotusons strong make pause moment stop watching ' strong hearted son watch movie matter lloovvee,1
,afraid watch thi movie watch movie favorite indian actor play role ed ' glad wonderful john abraham amazing actor play padma give tears turn al joy,1
,son gut film john awesome movie,1
,man bollywood industry gut masterpiece & inspire john abraham,1
,nice hero john abraham great & heart melt movie love john,1
,movie word give hope live 😊,0
,love thi movie feel motive watch thi movie listen song,1
,simple live movie hope john kind movie,0
,thi verie good song thi song put school,1
,movie feel awesome,1
,movie 've,0
,live harmony verse conspire live,0
,beautiful movie john abraham love john,1
,perform john hats,0
,movie watched good theme,1
,movie john,0
,stand movie,0
,' movie life,0
,act good strong loved >,1
,love movie,1
,god 😊,0
,hey wht hell,0
,thi film hit box ice emaran hashmi forget song himesh resammiya song super delux thi film success,1
,extreme cringe worthy movie watch ticket give free acting direction screenplay toss attempt make erotic love triage save grace music /,1
,verie hot song child listen thi song vedio thi vedio good children,1
,fan imran hasmi thi movie great thi movie himesh reshmiya singer,0
,stand film song greatest time special tanushree dutta career success thi film aashiq banaya aapne fabulous film,1
,biggest fan emraan hashmi sir emraan' sir movies upcoming movie emraan sir,0
,great movie himmesh singer hit song,0
,audio sequence give sonngs video bcz teen ag child ' good,1
,thi movie great love thi movie song thi movie,1
,nice movie song thi movie verie good,1
,great act imraan sonu ji tanushree awesome job😘emo_pos ❤emo_pos,1
,himesh legend bear thi movie great music,1
,thi love thi song,1
,beautiful movie song vry interesting,1
,simple story song make thi movie icon,0
,super movie😘😘😘😘im fan imran hashmi,1
,' entertain good music,1
,nice movie verie interest story,1
,love song romantic song,1
,legendary song sing himesh,0
,music love story,1
,love emraan,1
,thi song,0
,love thi movie <,1
,movie verie good,1
,nice movie,1
,himesh music thi film,0
,nice song😋,1
,good morning ji,1
,thi song',0
,vary nice parson,1
,video,0
,emraan song,0
,fan imraanemo_pos,1
,movie,0
,bad movie,0
,view ( movie review): verdict blockbuster storyline thi movie adapt english movie star born thi movie bollywood version thi bollywood version thi movie son sing small concert play character aditya anymore fight vision nowadays person hate time watch thi movie addict alcohol leave thi concert straightaway hie car crash tree instantly walk road thi shraddhar kapoor drop item shop sell alcohol night bar shraddhar kapoor sings singing thi guy actual famous singer past past win lot award singer world house call make singer thi turn career agree hie friend hie career ward small concert music make singer leave job move town parent live poor wait till time start career aditya injure beaton gangster group thei anymore thi happen aditya hie tebe give chance thi job good singer thi job sing song movie short videos aditya hospital phone pick hie friend sail shraddar kapoor lies phone call job month thi movie friend job watch aditya manage back start job train actual sing concert studio famous love adtiya shraddar kapoor aditya career turn friend anymore due lie incident hie friend back hie career hie good voice hie monei finishing person sail bad aditya shraddar kapoor star past shraddar kapoor leave job control drink lot fight thei move town aditya career thi hie sire past watch suicide fall ocean shraddar kapoor job past lover sire continues songs song beautiful listen song ''tum hie ho'' famous good watch lot time performance character stand thi movie aditya shraddar kapoor aditya friend type movie great romantic movie drama alongside emote thi movie start build yoh start feel cry movie closer end,0
,film emote impact aditya roi kapur absolute stun hie performance fight sequence alcohol sequence al natural shraddha kapoor equal brilliant film chemistry ani cent movie 've past innocence face hie face full guilt anger insecurity ' thi scene ' frantic search hie house alcohol ' find aarohi' wallet longingly watch hold wallet watch purse hard earn monei stop ' heartbreak watch absolute amaze acting ps sleep 've watch film night ' mai happen tooemo_pos,0
,magic movie presence love ruin career star rj lose hie fan due alcohol make promise small girl aarohi keshav star place love journey begin love bird movie time watch scene make emote mad rj lose hie temper hie career complete ruined prise aarohi actual leave rahul jack due hie bad habits great rahul actual commit suicide realize burden sad aarohi leave break heart partner aditya roi kapoor shraddha kapoor fantastic job thi film characters,0
,thi fav flim thi movie ( language) ' emote love full answer aashuqui couple act ' ally stand aditya live character music omg speechless ✌️✌️ love make life live 💟 ' addict thi movie love sweetest pain world aashuqui beauty magic word tum hie ho day pass aashuqui feel fresh al aarohi rahul character live world love power weapon ' make beautiful life destroy world,1
,thi movie aashiqui intense love story rahul arohi al friendship lovers realize love belove import verie import life rahul make girl singer bar film industry ally amazing ally death rahul hurt arohi lot thi movie fall drop tears movie movie life bahubali day thi movie great fan actor singers arjit singh,0
,aashiqui intense love story history bollywood great story movie fabulous collect song aashiqui mohit talent director bollywood prove aashiqui beautifully execute plots aditya shraddha kapoor' chemistry mind blowing watch promise ' st watch,1
,thi movie ' power music grind score movie change life music journey start song tum hie ho learn piano guitar play thi movie song act tragic ding play import role make thi epic specially aditya roi kapoor shradhha live thier role real scene make cry hatsoff mohit,0
,thi bollywood movie thi movie reviewing ally thi movie emote unpredictable wasn' expect rahul give put wasn' prai mai almighty god continue direct path habusts control ally familiar actor movie guy great job al forget movie,0
,thi movie' storyline weave verie loose execution/performance disappointing ' origin script ' suggest waste time thi watch ' star bear ()' act storyline( ' fascinate story ' star born' prefer choice) *ahem spoiler alert* part protagonist dies version make actual origin film ' star bear ()' follow ' star bear ()' slightly( smidge ) differ story regard stardom involve rise fame 'll watch thi movie ' advise ' / complete,0
,ally thi movie ' accept scene rahul jaykar death rector view perfect son ally love hie beloved control suffer ' wail rahul select thi kind destined aarohi character suffer touch ' heart rahul jaykar ad happened hie moment action,0
,ally thi movie ' accept scene rahul jaykar death rector view perfect son ally love hie beloved control suffer ' wail rahul select thi kind destined aarohi character suffer touch ' heart rahul jaykar ad happened hie moment action,0
,mai inspire strugglers music enthususasts lovers thi movie move bit question leave unanswered success singer insecure alcoholic make hie girlfriend success singer carry fame monei stardom feel insecure suicidal fathom fame success ground girlfriend useless loser,1
,sensation love music impact reflects thankyou mohit sir bhatt camp thi rhythm work life watch film love fine expected lot,1
,amazing mind blowing fantastic incredible love story movie luv ' member press word thi movie ashiqui long back time release give view till time thi movie heart fan shraddha kapoor mam ani thi world shraddha kapoor love alot❤️❤️❤️❤️💓💓💓💓💕💕,1
,movie made aditya shraddha play part unbelievable serve cast aashiqui match movie love shraddha,0
,movie thi movie ally leave trace heart person forever depict true love verie heart touching love story 've give rate /,1
,movie year shraddha kapoor aashiqui actress song movie popular time movie thi movie shraddha kapoor play role poor small singer arohi opposite aditya roi kapoor play role popular rich singer rahul,0
,thi amaze movie watch type amaze movie iz date type movie wic include strong acting melodrama heart break secenes amazing music evrytng innocensy shraddha face alcholic stardious face insecurity guilt lv aditya hum amaze actor fav lv uu aditya,1
,thi movie sensational love story lovers mesmerising act pure lot emote scene make cry watch great song / watch,1
,todays adult learn movie follow celebrity thi movie os good bad good becoz act expressusons feel full movie learn bad thing thi movie learn alcohol thi movie amd mow ' wine addict difficult give ani express thi movie,0
,song thi movie basic concept film music movie shradha kapoor adithya roi kapoor amaze movie beautiful songsemo_pos emo_pos,1
,thi movie watch today feel watch time music performances dialogues story thi film touch heart thi movie phenomenal angle,1
,concept give music superb shradha aditya great chemistry form verie good commend lije,1
,movie movie favourite movie shraddha kapoor nail marvel acting song mind blowing word press,0
,love thi film songs love shraddha kapoor sweet actress bollywood love thi movie sad movie god bless shraddha mam afghani girl live australia,1
,love story verie bad true love die hero heroine' heart great film perfect songs nature acting,1
,film watch feel verie intern emote thi film verie good couple lovers question actor suicide side thi song alot tum hie ho,1
,thi movie super good great love story heart touch music perform artist great story movie fresh heart warming,1
,thi movie verie final scene ' person rahul die rector sir make continution thi movie punarjanma concept omshanti om ashiqui,0
,thi movie wowsome❤ aditya sir eye act nature rahul' love aaruhi shradha mam pure soul rahul aruhi thei nail 💋 movie full package sacrifice emotions,1
,fantastic fabulous fearless love story movie shraadha kapoor aditya roi kapoor actor play role aarohi rahul jaykar good aarohi keshav shirke,1
,love aditya kapoor' perform song superb hat music director ankit tiwari hie job perfectly,1
,tamilnadu hindi thi film year back stand love movie forget thi movie watch experience love love,1
,sail thi movie thi show true emo_pos love movie movieand love true character aarohi rahul,0
,' verie love movie ' fan aditya roi kapoor mesmerise actor pair love thi movie😊😊,1
,ally love movie make cry love song outstanding scene leave tear eye make day long,0
,awsome worthy film addict thi movie kick retain full day give full rate / hope beautiful films love,1
,aashiqui intense love story history bollywood great story movie fabulous collect song aashiqui,1
,mind blow movie love ani romance movies love sharddha 😘😘😘 biggest fan meet,0
,movie watch touch heart watch thi movie atleast hear song times movie,0
,love romantic movie favour mixture act aditya shraddha ample song make wonderfully album,1
,movie verie music love story watched lead pair verie fresh & act verie music awesome,1
,romance press song aashiqui shraddha adi stand movie eachother ideal luv ashiqui couple 💋💋💙💙❤❤💜💛💚,1
,min blowing movie ani films fit perfectly roles love song arijit',1
,thi movie memory & special bcz ' listining song feel mini & forgettable memories,0
,doubt ashiqui stun songs things music album century,0
,verie intense love story verie good movie song pillar thi movie hero heroin nail,1
,fabulous movie thi movie fine true love boy sacrifice hie life awesome songs great acting👏👏,1
,verie fantastic love movie nice songs tipe film nice singer verie nice music director hapen rahul scene aarohie,1
,romantic movie indian history watch wet eye verie emotional prai true love heart,1
,mind simply ' stop pare milestone movie satya excellent camera work real reel realist fascinating superb grind score detailed work film special force police exact verie point casting great direction mind flatter act legendary actor nana patekar satya catchy numbers afraid thing mai trigger negative publicity master piece,1
,respect amaze perform al fact salute mr patekar hie nature acting rare kind actor behave normal citizen dosnt act matter hie film crore film bad actor bhaijaan king khan people nana patekar,1
,nanaji icon realistic love meet give hug life time hope god give opportune meet,1
,movie originality gangster movie time star rating,0
,crime thriller produce indian cinema watch thrill time,1
,great movie excellent act belove nana patekar sir,1
,amaze movie nana lead stellar cast complete machismo,1
,grt movie nana patekar sir act * log livery,0
,movies act nanaji,0
,title kill interest loose base plot kill rest movie watch wit nana flawless acting,0
,verie good movie strong act nana patekar,1
,excel movie superb act nana patekar excellent direct shimit amin,1
,movie depart intern issue show thei create situate public servent life spoil,0
,nana patekar sir versatile actor fan,1
,nana patekar,0
,movie amazing perform nana,1
,true masterpiece great movie,1
,inspire movie,0
,amaze daylong & nanas express,1
,thi film verie film,0
,nice movie bt part umm,1
,awesome movie,1
,amaze film,1
,awesome movie,1
,fantastic movie super suspense,1
,speechless,0
,nice watch,1
,google verie good,1
,film nana pathekar,0
,proud country live actor india akchhay sir amity sir country thi movie verie verie quest indian person amity akchhay sir,1
,post ab tumhare hawale watan saathiyo () mangal singh posting publicly learn feedback decide movie watch nice wonderful movie,1
,love movie film inspire people proud soldiers thei hear work thei save country,1
,amaze movie good movie make low box ice amount fool public,1
,thei find plan destroy peace india pakistan love country love nation,1
,good ' verie happy bcz indian army fence protect love bsf,1
,proud thi film suggest indian army tallent,1
,thi movie amity sir akshay sir & booby sir act excellent,1
,worst war movie base indian army weak direct & screenplay perform star cast special bobby ol,0
,love movie song humne tumse huwa hail pyaar hum kiya kara song ❤️💞 ❣️,0
,#fantastic#fabulous#mindblowing#vandematram#jaihind🇮🇳 indian arm force save lives#everytime❤️ indian navy 🇮🇳 indian air force 🇮🇳#jaibharat❤️ love ❤️❤️emo_pos,1
,thi movie due action deep love,1
,verie good movie human live side borders,0
,love thi movie special akshay kumar sir acting love akshay sir,1
,patriot movie favourite thi movie favourite🇮🇳,1
,heart touch movie ally thi,0
,movie proud country,1
,joshemo_pos emo_pos emo_pos emo_pos slute indian army thei al hero country jai hind,1
,thi movie give feel power feat enemy 😘,0
,person feel verie good movie akshay kumar excel acting,1
,nice movie thi make proud indian,1
,hear patriot special indian army goosebumps,0
,hat anil sharma ji love thi movie,0
,thi film heart shayaris❤️,0
,movie akshy kumar ki sayri,0
,love movie,1
,love cantry tha,1
,amaze movie goosebumps,0
,verie nice movie forget dr sakshi,1
,indian proud thi movie,1
,love thi movie verie good movie,1
,mind blow hmara bollywood great,0
,thi movie favorite jai hind,1
,film thi film touch heart,0
,thi movie verie niceand song cute,1
,thi movie $ perfect,1
,' heart touch movie,0
,thi great movie,1
,verie nice & love movie,1
,thi favourite movie,1
,good message movie youth,0
,good country relationship movie jai hind,1
,thi verie nice movie,1
,love watch movie,1
,brilliant movie,1
,verie good movie ally,1
,good movie great actor,1
,fevrat movie,0
,proud indian army,1
,movie,0
,super dupery movie thi movie love india,1
,love movie,1
,love thi movie,1
,love indian love hindustan,1
,movie,0
,life change movie emo_pos ' movie,0
,beautiful movie,1
,babu love babu,1
,love thi movie,1
,love thi film,1
,yeah verie nice film,1
,thi movie super hit songs,1
,love indian army,1
,nice excel,1
,good movie,1
,nice movie,1
,nice movie,1
,love akhsay kumar act,0
,music,0
,blockbuster movie,0
,love country,1
,act akshay kumar,0
,verie nice film,1
,verie good move,1
,verie nice movie,1
,verie nice movie,1
,bobby ol nice job,1
,stand movie india,0
,love motherland,1
,verie poor cinematography weak storyline weak acting technically poorly format,0
,beautiful,1
,love indian army,1
,good movie,1
,nice movie,1
,ultimate movie shock thi movie audience,0
,verie intresting,0
,thuy movelie,0
,nice movie motavites join arm force,1
,india love contry,1
,love #india,1
,hey manish movie,0
,thi movie & love india,1
,heart touch movie,0
,full movie tube,0
,thish move,0
,verie verie buitifull film,0
,akdam mast movie,0
,amity sir akshay navy,1
,love india,1
,love india,1
,ab tomare waton sathiye full movie watch,0
,full movie load,0
,slightly good ',1
,india love india,1
,es move ko tub dal,0
,febret actor akshay kumar,0
,super sir,1
,milan singh,0
,south movie fan,0
,jbrdst movie,0
,love india,1
,thi movie load,0
,film,0
,movie,0
,movie,0
,pleas aplod thi move,0
,total paisa vasool movie ally hell audience reject ' combine action drama comedie good music reason audience reject due bad dance move ad aj show comedie scene movie audience accept ajay hie golmaal series thi movie worth accepting bad luck ajay prabhudeva view ' watch movie full ticket monei back hours,0
,kitaab lekar dance yaad kraya taa syd ajay devgan ko wo nhi kraya jo aata hai milestone actor rector experusments ajay ji ani single capacity thi mature nation award winner actor ajay devgan avoid thi type senseless project expect,1
,thise film verie nice thise film complited romance median ajay sonakshi theimprative love love hard life ' part life yogesh kumar,1
,total masala movie hard ajay devagn' fans ajay hie sonakshi yami,0
,thi ajay devgan' movie commercial type movie story rowdy rathore gabber ajay sir' bad attempt,0
,hii mai aetress bollywood action jackson () movie great full time happy thi,1
,full movie action jackson ajay devgan actor world,0
,' action stunt comedie verie good love thi movie,0
,wow verie nice film drama action action jackson view total full,1
,thi movie load,0
,movies favorite hero aj,1
,favourite movie ajay devgan action comedie maja aa gaya,1
,movie watch ajey actor time,0
,thi verie verie good nice action comedie film,1
,movie awesome anandraj act super,1
,good watch free,1
,movie,0
,ajay fan,0
,time watch scene pretty good,1
,prabhas special song "punjabi mast" ⭐❤emo_pos,1
,favourite movie favourite actor ajay devgan,1
,super super super,1
,ally good movie watch,1
,verie good acter ajay devgan,1
,excel movie,1
,' good movie,1
,love movie,1
,fully action & comedie movie,0
,fantastic movie,1
,entertain movie,1
,romantuscs action drama thrill complete gud movie,1
,thi movie comedie funny,0
,thi philm verie,0
,movie,0
,nice movie,1
,worst movie,0
,ajay sir ℅ thi movie,0
,verie nice movie,1
,verie nice movie,1
,verie nice movie,1
,action movie romanse,0
,waste ' time waste bakwas,0
,waste time watch,0
,worst movie,0
,action ajay sir dialogue great,1
,'ve sail thi movie sail,0
,sense action,0
,movie verie verie gud,0
,load thi movie full hd google site,0
,violent ' handle,0
,ajay ✌💎,0
,good movie rate /,1
,hot movie,1
,movie enjoy definite ajay,1
,copy thi movie carl weather action jackson,0
,picture nice,1
,ur typical ajay dfilm average fare,0
,good picture akshay sonaksi,1
,thi movie ajay devgan fans timepass,1
,action jection,0
,total masala movise,0
,soper doper movie,0
,blockbuster action movie rating⭐️⭐️⭐️⭐️⭐️,0
,action jackson movie hd,0
,phsyics thi movie,0
,action jackson movie hd,0
,time blockbuster,0
,full action,0
,thi movie ' pace ' wine watch start love ' highly rate movie time manage show world charm akshay kumar aishwarya rail portray character effortlessly screen chemistry film delightful mr vipul shah great job,1
,thi movie place watch partner love comedie utter randomness actual watch watch thi joke turn genuine love movie suprised nice work tebe <,1
,verie rate movie treat eyes full humor interest live pop songs costume era show beautifully verie interest blend past present humor emotions ' light mood movie lot innocence akshay kumar aishwarya om pori true legends,0
,pretty rate imo ' entertain rom manage give laugh time watch logic ration basil movie joie film produce bollywood,1
,complete copy classic "back future" bollywood thi creative ' copy cat miser movie popular thi era lame actor make enjoyable love thi movie watch bttf,1
,feel good movie time travel rollar coaster romantic emotions duo ': akshay & aishwarya work,1
,rate movie excel movie quit entertaining kind rate give golmal lease time diwali,1
,love thi movie watch thi week akshay kumar ache epitome act fabulous casting total support synergy create actor watch guddu rangeela,0
,verie rate movie watch ' wow ' funny romantic importantly verie good song cast,1
,movie bollywood make flop action replyy movie lot person sail thi movie flop thi movie flop person thi type movie emotional cute story love thi movie thankyou verie bollywood/////// stupid crituscs,1
,excel movie watch time bear thi movie,1
,verie nice potrayed akshay unbeliavable stop complete believng critics,0
,ally good story love,1
,logicless fab concept akki aish play excel chracter,1
,rate movie entertain levels,1
,bollywood movie entertain,1
,great movie storyline suspiciously similar back future (),0
,thi hand favorite movies rated,1
,love bollywood movie crituscs @#$ @,1
,thiish dreamy storey verie nice movie,1
,love thi movie comedie blast aishwarya beautiful emo_pos emo_pos emo_pos emo_pos emo_pos 😃😃😃😃💝❤️💝❤️💝💝❤️❤️💝❤️💝❤️💝❤️💝❤️💝❤️💝💝❤️💝❤️💝❤️💝❤️❤️💝💝❤️💝❤️💝💝❤️💝,1
,movie,0
,rate movie quit entertain,1
,worst make back future,0
,nice story movie,1
,movie atleast serve / imdb rating kis cutiye ne imdb par itna kam rate ya,0
,jhakkas movie love concept,1
,flop time machine concept,0
,bollywood ' make movie properly 😔😔,1
,bakwaas irritate movie hv emo_neg,0
,funny movie,0
,thi movie,0
,'back future ' 😁,0
,online photo,1
,thi movie 've indian spy touch ' show influence hollywood style saif ali khan great job hie role langdha tyagi omkara saif' role show great dedication & hard work movie entertaining,1
,agent vinod action spy thriller film ol performance high technical work perfect launch pad spy genre indian films pretty stylized & smart film lease dumb commercial film year popcorn watch fun time,1
,movie classic action thriller back excel flawless act lead stars blockbuster watch,1
,' bollywood spy movie hollywood' movie james bond indian public give response james bond thi movie properly action pack saif ali khan give % thi character,1
,saif ali rock thi movie great job mind blow film love perform saif,1
,excel spy thriller india action sequence good story line movie box office,1
,' blunder complete inaccurate plane cession execution waste time sherlock holmes thi movie,0
,thi movie actor actress good work thi movie ' song,1
,perfect combine james bond mission impossible series great job guys,0
,copy eke tiger present direct storyline rector dosnt originality 👎🤛,0
,agent vinod verie nice movie " success eke tiger verie predict movie songs av good,1
,@mousumi chakrabarti thi movie lease eke tha tiger sail total opposite,0
,good movie saif ali khan turn point thi movie good action entataining,1
,thi movie show good terrorist bad terrorist reason sail : mansoor pataudi cockeyed lolololol,0
,indian film produce,0
,bollywood movie hollywood pace awesome action,1
,good movie worth time,1
,agent vinod good entertain spy thriller category,1
,awesome movie hollywood movie se bhi,1
,raw movie 🎥 favorite,1
,love thi movie support,1
,nice mast love sf,1
,amaze movie pungi song highlight,1
,nice movie,1
,awesome movie,1
,ol movie,0
,worst movie,0
,thei mine army expect watch,0
,pressure indian cricket tebe pm india,0
,movie,0
,bollywood movie watch shake physically mentally tear jerk heart rend story make cry side love son father side love brother hie sister movie leave spellbind 🤐 hats actor involve film,0
,hat hrithik roshan scene amazing act emotions stunt story actor work thi film impress thi film,1
,excel perform hrithik roshan sir direct mr karan malhotra ji perform ms priyanka chopra ji ms katrina kaif ji music mr ajwy atul ji action pack emote touch filim,1
,carecter thi film lead villan role sign artwelming kind credit director goosebumps scene differ world hrs art lover joie thi movie irrespective carecter good move,1
,make ani language perform hrithiks career words simply outstanding,0
,perform hero amitabh bachchan thi movie thei nation award lead role agneepath evermore hit bodil ability break thi cord nevermore,1
